gene	oe_lof_upper	obs_lof	exp_lof	mu_lof	total.ptv.count	total.dn.count	total.inh.count	ccr.ptv.count	ccr.dn.count	ccr.inh.count
ENSG00000118193	0.429	23	75.964	6.4730375e-06	1	0	1	1	0	1
ENSG00000118197	0.876	14	24.991	2.3113325e-06	1	0	1	0	0	0
ENSG00000170128	1.264	4	7.2127	5.944575e-07	3	1	2	1	0	1
ENSG00000163362	0.769	13	26.886	2.05556e-06	2	0	2	2	0	2
ENSG00000116852	0.435	28	88.297	8.6826975e-06	8	1	7	6	0	6
ENSG00000081248	0.521	36	91.311	7.9453625e-06	3	0	3	1	0	1
ENSG00000163395	0.867	14	25.25	9.2823475e-06	13	1	12	0	0	0
ENSG00000159166	1.385	23	23.532	1.9518775e-06	4	0	4	0	0	0
ENSG00000174307	1.54	1	2.7602	2.4466725e-07	1	0	1	0	0	0
ENSG00000158786	1.817	8	7.1242	5.0452675e-07	2	0	2	0	0	0
ENSG00000187980	1.372	3	5.5628	4.471245e-07	16	0	16	0	0	0
ENSG00000162543	1.129	4	8.0969	8.6832e-07	6	0	6	0	0	0
ENSG00000176393	1.261	27	29.531	2.503455e-06	10	0	10	0	0	0
ENSG00000170075	1.355	15	17.045	1.51384825e-06	1	0	1	1	0	1
ENSG00000117139	0.572	33	77.126	9.7399575e-06	1	1	0	0	0	0
ENSG00000158816	1.288	48	47.405	4.5498025e-06	6	0	6	1	0	1
ENSG00000133055	1.281	21	23.605	2.1022925e-06	7	1	6	0	0	0
ENSG00000133048	0.924	11	19.696	1.55294275e-06	3	0	3	0	0	0
ENSG00000133063	1.274	21	23.728	2.0098325e-06	6	0	6	0	0	0
ENSG00000188770	1.809	13	10.739	7.9996325e-07	1	0	1	0	0	0
ENSG00000058668	0.438	16	55.448	5.37876e-06	1	0	1	0	0	0
ENSG00000058673	0.186	3	41.771	4.02804e-06	1	0	1	0	0	0
ENSG00000143839	0.959	14	22.815	2.25321e-06	2	0	2	0	0	0
ENSG00000133056	0.279	15	82.81	7.7644625e-06	5	0	5	1	0	1
ENSG00000198625	0.437	1	10.845	2.331935e-06	1	0	1	0	0	0
ENSG00000090432	1.152	11	15.804	1.52520475e-06	5	4	1	0	0	0
ENSG00000184144	0.437	16	55.632	5.427e-06	8	0	8	5	0	5
ENSG00000117222	0.189	2	33.254	3.2687625e-06	6	5	1	0	0	0
ENSG00000133069	0.494	5	21.264	1.53930825e-06	1	1	0	0	0	0
ENSG00000163545	0.772	11	23.586	2.231435e-06	1	1	0	0	0	0
ENSG00000162873	1.201	12	16.187	1.775835e-06	1	0	1	0	0	0
ENSG00000117266	1.119	19	24.91	1.9250775e-06	4	0	4	0	0	0
ENSG00000067606	0.4	7	32.856	2.3444975e-06	2	0	2	0	0	0
ENSG00000158711	0.953	4	9.6018	1.06625475e-06	9	0	9	0	0	0
ENSG00000158715	0.843	6	14.055	1.11248475e-06	1	0	1	1	0	1
ENSG00000162877	1.397	27	26.642	2.477995e-06	6	0	6	2	0	2
ENSG00000174502	0.474	11	38.42	2.8443175e-06	4	0	4	0	0	0
ENSG00000196188	1.618	20	17.862	1.2730335e-06	21	0	21	21	0	21
ENSG00000198049	1.121	7	11.728	9.8953975e-07	3	0	3	3	0	3
ENSG00000158828	1.136	18	23.501	2.30212e-06	7	0	7	0	0	0
ENSG00000162888	1.921	2	1.4046	1.0022865e-07	3	0	3	0	0	0
ENSG00000143479	1.025	11	17.771	1.57917325e-06	3	0	3	0	0	0
ENSG00000162891	1.676	9	9.072	9.1704575e-07	2	0	2	0	0	0
ENSG00000162896	0.371	6	31.942	2.7135e-06	1	0	1	0	0	0
ENSG00000162897	1.174	17	21.727	1.7143625e-06	6	0	6	0	0	0
ENSG00000182795	0.729	8	19.804	2.0138525e-06	3	0	3	0	0	0
ENSG00000117245	1.053	32	40.817	3.1481625e-06	1	0	1	0	0	0
ENSG00000123836	0.752	15	30.73	2.83812e-06	1	0	1	0	0	0
ENSG00000123838	0.43	6	27.55	2.1140175e-06	1	0	1	1	0	1
ENSG00000196352	1.273	19	21.895	1.90481e-06	6	0	6	0	0	0
ENSG00000117322	0.879	38	56.637	5.588135e-06	22	0	22	0	0	0
ENSG00000203710	0.964	64	81.779	8.0006375e-06	4	0	4	0	0	0
ENSG00000174059	1.024	11	17.782	1.55857075e-06	4	0	4	0	0	0
ENSG00000076356	0.435	28	88.27	7.71706e-06	1	0	1	0	0	0
ENSG00000008118	0.686	10	24.716	2.025745e-06	2	0	2	0	0	0
ENSG00000196878	0.738	34	61.363	5.7795875e-06	5	1	4	0	0	0
ENSG00000123689	1.757	0	0.86816	6.120785e-08	4	0	4	0	0	0
ENSG00000082497	0.717	5	14.665	1.49294425e-06	1	1	0	0	0	0
ENSG00000054392	0.823	18	32.442	2.4433225e-06	1	0	1	0	0	0
ENSG00000117650	0.856	13	24.156	3.1478275e-06	1	0	1	0	0	0
ENSG00000143493	0.553	17	46.142	3.6627225e-06	2	1	1	1	1	0
ENSG00000117691	1.446	3	5.2224	5.123825e-07	1	0	1	0	0	0
ENSG00000123685	1.27	3	6.0591	7.19446e-07	1	0	1	0	0	0
ENSG00000203705	1.16	12	16.757	1.2136045e-06	4	0	4	0	0	0
ENSG00000174606	0.733	8	19.683	2.9257225e-06	1	0	1	0	0	0
ENSG00000136643	0.477	13	43.367	3.906435e-06	1	0	1	0	0	0
ENSG00000117724	0.733	79	129.94	1.0672765e-05	8	0	8	1	0	1
ENSG00000142794	1.033	23	31.539	3.3622275e-06	25	1	24	0	0	0
ENSG00000082482	0.577	5	18.221	1.380535e-06	1	0	1	0	0	0
ENSG00000136636	0.412	11	44.217	4.5179775e-06	1	0	1	0	0	0
ENSG00000042781	0.857	178	235.31	2.0091625e-05	24	2	22	2	1	1
ENSG00000090686	0.161	5	65.416	5.4496125e-06	2	1	1	0	0	0
ENSG00000187942	1.241	7	10.581	7.5916025e-07	1	0	1	0	0	0
ENSG00000067533	1.17	7	11.232	7.840675e-07	1	0	1	1	0	1
ENSG00000142798	0.412	78	228.6	2.10246e-05	1	1	0	0	0	0
ENSG00000219073	1.627	17	15.545	1.276953e-06	2	0	2	0	0	0
ENSG00000142789	1.301	14	16.817	1.5321225e-06	5	0	5	0	0	0
ENSG00000162813	0.984	10	17.239	1.61639175e-06	1	1	0	0	0	0
ENSG00000118873	0.291	16	83.623	7.140525e-06	2	2	0	0	0	0
ENSG00000116141	0.363	10	46.733	5.239065e-06	1	1	0	0	0	0
ENSG00000186205	1.274	13	16.218	1.582808e-06	4	0	4	0	0	0
ENSG00000143512	1.499	32	28.667	2.8761425e-06	25	0	25	1	0	1
ENSG00000154305	0.303	8	47.636	6.9105475e-06	1	1	0	0	0	0
ENSG00000162819	1.058	20	27.478	2.65186e-06	10	0	10	0	0	0
ENSG00000197520	1.605	7	7.9778	8.9694575e-07	3	0	3	0	0	0
ENSG00000154309	0.596	21	50.726	4.450475e-06	1	0	1	0	0	0
ENSG00000143502	0.77	10	22.024	1.7153675e-06	3	1	2	0	0	0
ENSG00000178395	1.059	14	20.66	1.796605e-06	2	0	2	2	0	2
ENSG00000203697	1.019	25	34.249	2.44215e-06	3	0	3	1	0	1
ENSG00000162909	1.072	38	46.448	4.19085e-06	3	0	3	2	0	2
ENSG00000143748	0.923	37	52.722	5.43705e-06	1	0	1	0	0	0
ENSG00000143771	1.007	4	9.0889	8.714355e-07	1	0	1	0	0	0
ENSG00000185842	0.949	160	192.19	1.8590825e-06	10	0	10	0	0	0
ENSG00000184677	0.588	18	45.429	4.1233475e-06	1	0	1	0	0	0
ENSG00000196187	0.834	26	43.235	3.08803e-06	6	0	6	0	0	0
ENSG00000243709	1.721	17	14.521	1.3033175e-06	1	0	1	0	0	0
ENSG00000143811	1.342	10	12.628	1.20782575e-06	1	0	1	0	0	0
ENSG00000070886	0.712	24	47.431	4.292355e-06	1	0	1	0	0	0
ENSG00000185155	1.555	3	4.7388	3.37814e-07	4	1	3	0	0	0
ENSG00000183814	0.258	4	35.438	3.32454e-06	1	0	1	1	0	1
ENSG00000143799	0.479	16	50.696	4.374095e-06	1	0	1	0	0	0
ENSG00000163050	1.007	20	28.867	2.5672725e-06	1	0	1	0	0	0
ENSG00000143776	0.292	19	95.402	8.560925e-06	3	1	2	0	0	0
ENSG00000181450	1.929	2	1.2519	8.8441675e-08	1	0	1	0	0	0
ENSG00000143740	0.878	8	16.443	1.46959475e-06	8	0	8	0	0	0
ENSG00000133216	0.254	5	41.393	3.38283e-06	2	0	2	0	0	0
ENSG00000185888	1.224	8	11.791	8.4487e-07	1	0	1	1	0	1
ENSG00000154342	0.32	1	14.822	1.06407725e-06	1	0	1	0	0	0
ENSG00000181873	0.957	5	10.985	1.340335e-06	3	0	3	2	0	2
ENSG00000154358	0.799	189	266.77	3.1840075e-05	21	3	18	4	0	4
ENSG00000162931	1.068	14	20.495	1.695435e-06	2	0	2	0	0	0
ENSG00000168148	1.94	6	3.751	4.1719225e-07	4	0	4	0	0	0
ENSG00000116574	0.934	3	8.3015	7.1041775e-07	1	0	1	0	0	0
ENSG00000154429	0.849	3	9.1342	7.65408e-07	2	0	2	2	0	2
ENSG00000143632	1.28	9	12.262	1.0806765e-06	2	0	2	2	0	2
ENSG00000069248	0.448	20	64.905	5.8663525e-06	4	0	4	0	0	0
ENSG00000215906	1.083	6	10.934	8.755895e-07	8	0	8	0	0	0
ENSG00000135776	0.937	16	25.928	2.20363e-06	4	0	4	0	0	0
ENSG00000135763	0.845	36	56.249	4.8734125e-06	4	0	4	0	0	0
ENSG00000135775	0.62	17	41.142	3.665235e-06	1	0	1	1	0	1
ENSG00000135773	1.14	37	42.698	3.8014125e-06	6	0	6	0	0	0
ENSG00000119280	1.016	7	12.946	1.07680725e-06	3	0	3	0	0	0
ENSG00000169641	0.402	7	32.733	3.564065e-06	2	0	2	0	0	0
ENSG00000182118	1.316	1	3.4823	2.49441e-07	9	0	9	0	0	0
ENSG00000212916	1.338	31	31.267	2.33964e-06	12	0	12	0	0	0
ENSG00000135778	1.312	5	7.9779	7.2177425e-07	11	0	11	0	0	0
ENSG00000135749	0.681	54	99.494	8.9892225e-06	4	0	4	2	0	2
ENSG00000125944	0.209	2	30.17	2.4252325e-06	15	0	15	0	0	0
ENSG00000143674	0.8	9	19.622	3.1927175e-06	14	0	14	0	0	0
ENSG00000135750	0.905	4	10.108	7.1463875e-07	1	0	1	1	0	1
ENSG00000125945	0.878	10	19.312	1.901125e-06	3	0	3	0	0	0
ENSG00000116151	1.116	20	26.049	2.083365e-06	3	0	3	0	0	0
ENSG00000088280	0.711	27	52.392	4.7005525e-06	2	0	2	1	0	1
ENSG00000168275	1.635	3	4.3784	4.364715e-07	1	0	1	1	0	1
ENSG00000059588	0.841	48	72.632	5.60656e-06	7	0	7	0	0	0
ENSG00000162885	0.843	15	27.407	2.4553825e-06	2	0	2	0	0	0
ENSG00000168243	1.712	1	2.1425	1.507433e-07	1	0	1	1	0	1
ENSG00000116962	0.65	29	60.827	5.735535e-06	1	0	1	0	0	0
ENSG00000116977	1.461	8	9.8098	1.49140325e-06	4	0	4	0	0	0
ENSG00000119285	0.14	8	102.8	8.57399e-06	1	1	0	0	0	0
ENSG00000077522	0.239	6	49.552	3.9424475e-06	2	1	1	0	0	0
ENSG00000142676	0.296	0	10.116	8.4277625e-07	1	1	0	0	0	0
ENSG00000057757	0.965	5	10.895	1.0811455e-06	1	0	1	1	0	1
ENSG00000116996	1.314	28	29.206	2.8918875e-06	7	0	7	0	0	0
ENSG00000179163	0.944	16	25.747	2.003635e-06	1	1	0	0	0	0
ENSG00000188822	1.683	8	8.2434	8.72541e-07	10	0	10	1	0	1
ENSG00000133019	0.249	1	19.035	2.008325e-06	1	0	1	1	0	1
ENSG00000155816	0.274	10	61.903	5.3963475e-06	18	0	18	0	0	0
ENSG00000157911	0.86	8	16.786	1.6633755e-06	3	0	3	1	0	1
ENSG00000142677	0.627	8	23.02	2.030435e-06	1	0	1	1	0	1
ENSG00000185436	0.763	4	11.989	8.5604225e-07	1	0	1	0	0	0
ENSG00000162843	1.086	53	61.349	5.8144275e-06	45	1	44	0	0	0
ENSG00000174371	0.925	25	37.742	3.4379375e-06	10	0	10	0	0	0
ENSG00000197769	1.905	7	5.2653	3.732905e-07	2	0	2	0	0	0
ENSG00000001460	1.453	14	15.034	1.62617375e-06	6	0	6	0	0	0
ENSG00000173728	1.537	11	11.759	1.6808625e-06	2	0	2	0	0	0
ENSG00000179397	0.713	17	35.766	3.41298e-06	2	0	2	0	0	0
ENSG00000001461	0.957	9	16.417	1.5964425e-06	1	0	1	1	0	1
ENSG00000153187	0.114	1	41.692	3.673945e-06	2	0	2	0	0	0
ENSG00000203666	1.574	14	13.815	9.895565e-07	1	0	1	0	0	0
ENSG00000162849	0.211	7	62.341	5.0693875e-06	1	1	0	0	0	0
ENSG00000162851	0.953	11	19.107	1.77885e-06	2	0	2	0	0	0
ENSG00000153207	0.129	8	112.06	1.01064475e-05	1	1	0	0	0	0
ENSG00000197472	1.847	5	4.6299	3.26022e-07	20	0	20	0	0	0
ENSG00000188295	1.455	5	7.1224	5.13957e-07	3	0	3	0	0	0
ENSG00000196418	1.73	3	3.8938	2.754705e-07	7	0	7	0	0	0
ENSG00000196242	1.436	4	6.2652	6.151605e-07	4	0	4	0	0	0
ENSG00000177476	1.419	2	4.2856	3.0312475e-07	1	0	1	0	0	0
ENSG00000221888	1.6	2	3.5865	2.4949125e-07	4	0	4	0	0	0
ENSG00000162722	1.565	15	14.677	1.3315245e-06	6	0	6	0	0	0
ENSG00000177275	1.863	3	2.9437	3.4432975e-07	29	0	29	0	0	0
ENSG00000196071	1.581	5	6.4291	6.0077225e-07	3	0	3	0	0	0
ENSG00000177212	1.837	1	1.4842	1.04803075e-07	2	0	2	0	0	0
ENSG00000182783	1.876	1	1.172	8.0358125e-08	14	0	14	0	0	0
ENSG00000184022	1.928	4	2.7175	1.8976075e-07	1	0	1	0	0	0
ENSG00000171161	0.729	4	12.562	1.57816825e-06	1	0	1	0	0	0
ENSG00000171163	1.166	17	21.861	1.62302475e-06	1	0	1	0	0	0
ENSG00000185220	1.585	22	19.761	2.126915e-06	2	0	2	0	0	0
ENSG00000149527	0.828	27	44.983	3.9548425e-06	9	0	9	2	0	2
ENSG00000117616	1.835	18	13.753	1.1080125e-06	1	0	1	1	0	1
ENSG00000187010	0.951	10	17.838	1.601635e-06	1	0	1	0	0	0
ENSG00000162430	1.144	20	25.4	2.38855e-06	4	0	4	1	0	1
ENSG00000127423	1.579	13	12.98	1.08206675e-06	3	0	3	0	0	0
ENSG00000117632	0.944	3	8.2109	8.9004475e-07	1	0	1	0	0	0
ENSG00000158006	1.113	16	21.841	1.8962675e-06	12	0	12	0	0	0
ENSG00000158008	1.082	21	27.939	2.136295e-06	2	0	2	0	0	0
ENSG00000197245	0.95	1	4.9787	3.5374325e-07	1	0	1	0	0	0
ENSG00000142684	1.435	4	6.2716	5.3561475e-07	1	0	1	1	0	1
ENSG00000142675	1.282	45	45.001	4.4153e-06	6	0	6	0	0	0
ENSG00000188782	1.256	18	21.254	2.2021225e-06	11	0	11	0	0	0
ENSG00000158062	1.155	15	19.998	2.710485e-06	1	1	0	0	0	0
ENSG00000176092	0.889	23	36.638	3.40762e-06	12	0	12	1	0	1
ENSG00000176083	1.34	12	14.502	1.30286525e-06	16	0	16	1	0	1
ENSG00000117713	0.071	2	89.036	7.922415e-06	5	1	4	0	0	0
ENSG00000198746	1.263	22	24.871	2.094755e-06	3	0	3	0	0	0
ENSG00000131910	1.638	8	8.5691	7.53817e-07	15	0	15	0	0	0
ENSG00000253368	1.755	0	0.87613	6.4753825e-08	2	0	2	0	0	0
ENSG00000158246	0.717	3	10.807	9.205465e-07	1	0	1	0	0	0
ENSG00000142784	0.229	3	33.791	2.9317525e-06	1	1	0	0	0	0
ENSG00000142765	1.107	22	28.375	2.48704e-06	17	0	17	1	0	1
ENSG00000142733	0.768	36	61.924	5.0094225e-06	3	0	3	1	0	1
ENSG00000142748	0.896	6	13.214	9.4424775e-07	1	0	1	0	0	0
ENSG00000126705	0.076	0	38.917	3.8764525e-06	1	1	0	0	0	0
ENSG00000158156	1.471	12	13.175	1.26872875e-06	2	0	2	0	0	0
ENSG00000130766	0.906	14	24.145	2.14668e-06	1	0	1	0	0	0
ENSG00000180098	0.825	9	19.037	1.66821625e-06	1	1	0	0	0	0
ENSG00000162419	0.291	2	21.648	1.54326125e-06	1	1	0	0	0	0
ENSG00000116353	0.848	11	21.473	1.958745e-06	1	0	1	0	0	0
ENSG00000060688	0.398	3	19.473	1.5219385e-06	1	0	1	0	0	0
ENSG00000121766	0.842	6	14.065	1.3837845e-06	1	0	1	0	0	0
ENSG00000121769	0.865	1	5.481	3.8831525e-07	8	0	8	0	0	0
ENSG00000168528	1.34	21	22.565	1.73999e-06	12	0	12	0	0	0
ENSG00000121764	0.901	8	16.021	1.44400075e-06	1	0	1	0	0	0
ENSG00000162517	1.058	8	13.639	9.7577125e-07	1	0	1	1	0	1
ENSG00000134668	0.484	8	29.841	3.59991e-06	6	0	6	0	0	0
ENSG00000084652	0.24	2	26.188	2.0929125e-06	1	0	1	0	0	0
ENSG00000160051	1.248	14	17.533	1.6393225e-06	17	0	17	0	0	0
ENSG00000160055	1.872	10	7.8588	7.2569375e-07	1	0	1	0	0	0
ENSG00000175130	1.633	3	4.3875	3.07329e-07	1	0	1	1	0	1
ENSG00000162520	0.864	10	19.633	1.82173e-06	2	0	2	0	0	0
ENSG00000162522	0.773	2	8.1417	2.551695e-06	1	1	0	0	0	0
ENSG00000121900	1.18	3	6.5482	6.1544525e-07	5	0	5	0	0	0
ENSG00000004455	1.223	8	11.792	1.2618445e-06	2	0	2	0	0	0
ENSG00000116525	1.164	14	18.797	1.48058275e-06	1	1	0	0	0	0
ENSG00000134686	0.387	8	37.323	2.97145e-06	2	0	2	0	0	0
ENSG00000142698	0.647	6	18.307	2.13395e-06	10	0	10	0	0	0
ENSG00000130762	1.246	21	24.266	2.7877025e-06	2	0	2	0	0	0
ENSG00000189280	1.825	7	6.326	6.0439025e-07	2	0	2	0	0	0
ENSG00000188910	1.323	5	7.9056	7.3179075e-07	3	0	3	0	0	0
ENSG00000187513	0.784	4	11.672	1.12431025e-06	2	0	2	0	0	0
ENSG00000116544	0.136	1	34.976	3.0871925e-06	1	0	1	1	0	1
ENSG00000163867	0.693	30	58.703	5.314775e-06	2	0	2	0	0	0
ENSG00000116560	0.152	1	31.306	3.303435e-06	1	1	0	0	0	0
ENSG00000020129	0.175	1	27.129	2.2450025e-06	1	0	1	0	0	0
ENSG00000116819	1.158	9	13.562	1.22035475e-06	4	0	4	1	0	1
ENSG00000092853	0.423	20	68.717	6.3829225e-06	1	0	1	0	0	0
ENSG00000092847	0.057	0	52.395	5.31511e-06	2	2	0	0	0	0
ENSG00000092850	1.255	19	22.214	2.213345e-06	4	0	4	0	0	0
ENSG00000171812	0.663	4	13.816	1.2268035e-06	1	0	1	0	0	0
ENSG00000054116	1.354	4	6.6961	5.2941725e-07	20	0	20	0	0	0
ENSG00000116213	0.797	14	27.446	2.09375e-06	3	0	3	1	0	1
ENSG00000116885	1.14	17	22.372	2.28738e-06	1	0	1	0	0	0
ENSG00000116898	1.425	15	16.192	1.6621025e-06	5	0	5	0	0	0
ENSG00000163873	0.192	4	47.637	4.61295e-06	1	1	0	0	0	0
ENSG00000163879	1.512	16	16.031	1.4229125e-06	2	0	2	0	0	0
ENSG00000162592	1.433	40	36.336	3.2875225e-06	12	0	12	1	0	1
ENSG00000134697	0.551	15	41.921	4.0101175e-06	1	0	1	0	0	0
ENSG00000185090	0.819	2	7.6826	1.011097e-06	1	0	1	0	0	0
ENSG00000204084	1.797	16	12.938	4.8693925e-06	11	0	11	0	0	0
ENSG00000183520	1.177	13	17.561	1.6542635e-06	1	0	1	0	0	0
ENSG00000116198	0.743	28	51.684	4.8709e-06	3	0	3	0	0	0
ENSG00000169598	1.121	9	14.003	1.26363675e-06	6	0	6	0	0	0
ENSG00000116954	0.3	1	15.798	1.25365375e-06	1	0	1	1	0	1
ENSG00000131233	1.561	17	16.264	1.56463425e-06	3	1	2	0	0	0
ENSG00000183682	1.348	10	12.563	1.174309e-06	4	0	4	0	0	0
ENSG00000163909	1.397	11	13.006	1.53418275e-06	10	0	10	0	0	0
ENSG00000198754	1.955	8	4.4435	4.5853125e-07	3	0	3	0	0	0
ENSG00000043514	1.144	19	24.363	2.279675e-06	14	0	14	0	0	0
ENSG00000131238	1.024	10	16.559	1.65853475e-06	3	0	3	0	0	0
ENSG00000188800	1.566	7	8.2329	8.9138475e-07	5	0	5	0	0	0
ENSG00000049089	0.636	22	49.421	4.4412625e-06	1	0	1	0	0	0
ENSG00000084070	0.574	8	25.151	2.681675e-06	1	0	1	0	0	0
ENSG00000187801	1.673	16	14.326	1.339933e-06	3	0	3	1	0	1
ENSG00000187815	1.106	15	20.882	1.60634175e-06	2	2	0	0	0	0
ENSG00000164002	1.433	8	10.023	8.5641075e-07	11	0	11	0	0	0
ENSG00000179862	1.818	0	0.59359	4.351315e-08	4	0	4	0	0	0
ENSG00000171790	1.082	9	14.51	1.18858e-06	4	0	4	0	0	0
ENSG00000204060	0.671	2	9.3813	7.8585975e-07	1	0	1	0	0	0
ENSG00000127129	1.016	3	7.627	5.43839e-07	4	0	4	0	0	0
ENSG00000197273	1.214	1	3.8317	2.7170175e-07	8	0	8	0	0	0
ENSG00000066185	0.906	10	18.732	1.57455025e-06	7	0	7	0	0	0
ENSG00000127125	1.651	3	4.2996	1.054245e-06	1	0	1	0	0	0
ENSG00000186409	0.928	34	48.776	4.46823e-06	9	0	9	0	0	0
ENSG00000164007	1.082	5	9.7112	6.9845825e-07	1	0	1	1	0	1
ENSG00000117385	1.226	32	35.072	3.186185e-06	2	1	1	0	0	0
ENSG00000164008	0.944	4	9.6985	8.2756725e-07	2	0	2	0	0	0
ENSG00000186973	1.154	3	6.6984	4.9032275e-07	11	0	11	0	0	0
ENSG00000117395	0.969	13	21.34	2.3029575e-06	16	0	16	0	0	0
ENSG00000243710	0.87	42	62.408	2.2624225e-06	4	0	4	0	0	0
ENSG00000179178	1.965	7	3.2214	2.3223875e-07	4	0	4	1	0	1
ENSG00000066056	0.885	39	57.569	5.0640275e-06	1	0	1	0	0	0
ENSG00000117400	0.763	20	38.089	3.7437925e-06	1	0	1	0	0	0
ENSG00000117399	0.838	15	27.577	2.601275e-06	2	0	2	0	0	0
ENSG00000159479	1.098	11	16.579	1.47266e-06	1	0	1	1	0	1
ENSG00000066135	0.156	4	58.714	5.5035475e-06	1	1	0	0	0	0
ENSG00000126091	0.621	9	25.286	2.4168575e-06	1	0	1	0	0	0
ENSG00000117411	0.592	4	15.459	1.38644775e-06	1	1	0	0	0	0
ENSG00000196517	0.6	12	32.426	2.78921e-06	2	0	2	0	0	0
ENSG00000171872	1.357	14	16.115	1.566259e-06	4	0	4	0	0	0
ENSG00000142945	0.56	15	41.229	4.023685e-06	1	0	1	0	0	0
ENSG00000142959	0.894	12	21.76	1.69979e-06	8	2	6	0	0	0
ENSG00000188396	1.705	3	4.0328	4.936225e-07	2	0	2	1	0	1
ENSG00000117425	0.85	33	51.928	3.9829825e-06	6	0	6	0	0	0
ENSG00000126088	1.125	15	20.532	1.8205575e-06	1	0	1	1	0	1
ENSG00000186603	1.433	8	10.021	1.09941975e-06	1	0	1	0	0	0
ENSG00000117448	1.121	12	17.349	1.49234125e-06	2	0	2	0	0	0
ENSG00000197429	0.745	14	29.372	2.8888725e-06	1	0	1	0	0	0
ENSG00000117461	1.004	19	27.767	2.67062e-06	4	0	4	0	0	0
ENSG00000085999	0.97	29	40.763	4.3119525e-06	4	0	4	0	0	0
ENSG00000117480	1.054	20	27.569	2.183195e-06	11	0	11	1	0	1
ENSG00000142961	1.213	9	12.947	1.15995425e-06	2	1	1	0	0	0
ENSG00000123472	0.757	4	12.095	1.26286625e-06	1	0	1	0	0	0
ENSG00000159658	0.955	15	24.187	1.871645e-06	1	0	1	1	0	1
ENSG00000186160	1.464	25	23.845	1.9095e-06	16	0	16	0	0	0
ENSG00000162365	1.886	35	23.457	2.058575e-06	9	0	9	0	0	0
ENSG00000162367	0.704	1	6.7363	6.9075325e-07	1	0	1	0	0	0
ENSG00000186790	1.613	1	2.5168	1.7971075e-07	2	0	2	0	0	0
ENSG00000186564	1.31	3	5.86	4.2312175e-07	9	0	9	1	0	1
ENSG00000117834	1.359	39	37.49	3.418005e-06	6	0	6	0	0	0
ENSG00000162373	0.658	5	15.97	1.139201e-06	12	0	12	0	0	0
ENSG00000186094	0.794	5	13.247	2.76241e-06	1	0	1	1	0	1
ENSG00000204006	1.815	9	7.8619	7.6083525e-07	4	0	4	0	0	0
ENSG00000078618	0.268	10	63.306	5.0971925e-06	1	0	1	1	0	1
ENSG00000117862	1.328	8	10.846	9.34181e-07	1	0	1	1	0	1
ENSG00000198841	1.424	6	8.2471	5.849435e-07	3	0	3	0	0	0
ENSG00000154222	0.908	36	52.35	5.088985e-06	3	0	3	1	0	1
ENSG00000085840	0.881	29	44.886	5.058165e-06	1	0	1	0	0	0
ENSG00000134748	0.408	4	22.453	2.522885e-06	2	0	2	0	0	0
ENSG00000116157	1.412	9	11.084	1.39432025e-06	11	0	11	0	0	0
ENSG00000162377	1.02	3	7.5995	5.309415e-07	5	0	5	0	0	0
ENSG00000162378	0.252	4	36.338	3.2339225e-06	1	0	1	0	0	0
ENSG00000203995	0.976	22	32.174	3.078985e-06	7	0	7	0	0	0
ENSG00000121310	1.178	14	18.583	2.489385e-06	7	0	7	0	0	0
ENSG00000116171	0.723	13	28.587	2.329255e-06	1	0	1	1	0	1
ENSG00000174348	1.019	18	26.204	2.81467e-06	12	0	12	3	0	3
ENSG00000162384	1.426	10	11.86	8.3945975e-07	1	0	1	0	0	0
ENSG00000174332	0.609	6	19.435	1.58208775e-06	1	0	1	1	0	1
ENSG00000116212	1.119	15	20.643	2.11184e-06	1	0	1	0	0	0
ENSG00000215883	1.195	10	14.195	1.660796e-06	3	0	3	0	0	0
ENSG00000162391	1.495	24	22.562	1.7615975e-06	18	0	18	0	0	0
ENSG00000162390	1.082	29	36.545	3.3876875e-06	3	0	3	0	0	0
ENSG00000184313	0.92	28	41.709	5.416615e-06	8	0	8	0	0	0
ENSG00000243725	0.897	12	21.67	1.67056125e-06	13	0	13	1	0	1
ENSG00000006555	1.059	8	13.624	1.69376e-06	37	0	37	3	0	3
ENSG00000162398	1.283	22	24.479	2.36711e-06	12	0	12	0	0	0
ENSG00000116133	0.523	8	27.624	2.6473375e-06	1	1	0	0	0	0
ENSG00000143001	1.845	6	5.3823	4.9781e-07	1	0	1	0	0	0
ENSG00000169174	1.341	26	26.909	2.13127e-06	8	0	8	0	0	0
ENSG00000162409	0.921	16	26.396	2.735945e-06	1	1	0	0	0	0
ENSG00000187889	1.699	54	39.79	3.101095e-06	7	0	7	1	0	1
ENSG00000157131	1.184	26	30.46	2.7843525e-06	2	0	2	0	0	0
ENSG00000021852	1.334	29	29.639	2.589215e-06	3	0	3	0	0	0
ENSG00000173406	0.373	6	31.747	2.40597e-06	1	1	0	0	0	0
ENSG00000131697	0.983	53	67.814	6.3078825e-06	10	0	10	1	0	1
ENSG00000172456	1.273	29	31.07	2.6516925e-06	2	0	2	1	0	1
ENSG00000134709	0.623	21	48.511	3.82503e-06	3	1	2	0	0	0
ENSG00000134716	1.39	23	23.438	1.9485275e-06	9	0	9	0	0	0
ENSG00000116254	0.157	9	100.2	8.630605e-06	1	0	1	1	0	1
ENSG00000158286	0.953	23	34.184	3.0188525e-06	5	0	5	0	0	0
ENSG00000158292	1.292	11	14.082	1.011901e-06	1	0	1	0	0	0
